sentence_id,label,sentence,departure,arrival,template_id
2245,INVALID,Mon ami vit à Ajaccio et moi à Vitré,,,154
3704,VALID,train avec restauration de lille a tours,Lille,Tours,135
2234,INVALID,Météo actuelle à Saint-Brieuc,,,167
3651,INVALID,Quelle heure est-il à Laon ?,,,160
2261,INVALID,Quartier sûr à Créteil,,,190
498,VALID,Je veux partir en milieu de soirée d Vitré pour Carcassonne,Vitré,Carcassonne,150
2180,INVALID,Entreprise connue à Pau,,,180
2956,INVALID,Carte météo Belfort,,,251
2137,INVALID,Associations locales Morlaix,,,236
2595,INVALID,Office du tourisme Chartres,,,205
917,VALID,Je cherche un train pour demain de Poitiers à Fontenay-le-Comte,Poitiers,Fontenay-le-Comte,75
1017,VALID,Train quotidien Fnotainebleau Boulogne-sur-Mer,Fontainebleau,Boulogne-sur-Mer,107
342,VALID,Y a-t-il un train de nuit entre Lunéville et Bourg-en-Bresse ?,Lunéville,Bourg-en-Bresse,149
4021,VALID,Train regional de Aurillac a Alencon,Aurillac,Alençon,87
559,VALID,Train de milieu d'après-midi Tours Évreux,Tours,Évreux,143
736,VALID,Je pars de Saint-Denis direction Vendôme,Saint-Denis,Vendôme,12
3435,INVALID,Météo actuelle à Melun,,,167
2514,INVALID,Ambassade à Oyonnax,,,184
3523,INVALID,La distance entre Châlons-en-Champagne et Auch,,,276
3558,INVALID,Zones rurales Cherbourg,,,243
126,VALID,je cherche le train le plus économique de montreuil à reims,Montreuil,Reims,124
967,VALID,Y a-t-il un TGV en fin d'après-midi Vitré Morlaix ?,Vitré,Morlaix,133
3295,INVALID,Carte des routes La Rochelle,,,223
52,VALID,y a-t-il un ouigo de annecy vers vichy ?,Annecy,Vichy,109
616,VALID,Train pour Verdun au départ de Louviers,Louviers,Verdun,91
1106,VALID,Je veux réserver une place dans le train Orléans Strasbourg,Orléans,Strasbourg,90
3900,INVALID,climat de cergy,,,186
3756,INVALID,informations trafic nantes,,,260
2712,INVALID,Espaces verts Cholet,,,239
1504,VALID,Y a-t-il un départ en soirée de Quimper pour Cergy ?,Quimper,Cergy,141
2435,INVALID,Heure locale à Laval,,,194
2102,INVALID,Privas est magnifique en été,,,162
2573,INVALID,Événements locaux Chartres,,,228
2540,INVALID,Centres culturels Orléans,,,254
343,VALID,Y a-t-il un train vers midi de Vitré à Vannes ?,Vitré,Vannes,137
2870,INVALID,Météo actuelle à Aurillac,,,167
3079,INVALID,Le maire de Chinon,,,24
387,VALID,Je veux voyager confortablement de Soissons vers Montpellier,Soissons,Montpellier,104
3745,INVALID,statistiques economiques clisson,,,272
1423,VALID,Y a-t-il un TER Argenteuil Le Havre ?,Argenteuil,Le Havre,68
2795,INVALID,Guide urbain Poitiers,,,253
3146,INVALID,Je déménage à Châteaubriant,,,195
2686,INVALID,Amiens est une belle ville,,,153
4076,VALID,Je cherche un train apres 18h de Versailles vers Saint-Dizier,Versailles,Saint-Dizier,98
4035,VALID,Combien de temps dure le trajet en train de Thonon-les-Bains a Nimes ?,Thonon-les-Bains,Nîmes,60
521,VALID,Je prends le train de Vesoul à Vannes,Vesoul,Vannes,61
237,VALID,prochain départ de nantes pour loches,Nantes,Loches,27
3802,VALID,je cherche un train dimanche de montauban a montbeliard,Montauban,Montbéliard,132
1515,VALID,Y a-t-il un train rapide sans arrêt Nanterre Poitiers ?,Nanterre,Poitiers,113
516,VALID,Je souhaite prendre le train de Montargis pour Limoges,Montargis,Limoges,32
309,VALID,Y a-t-il un TGV direct Saint-Malo Chartres ?,Saint-Malo,Chartres,93
3927,INVALID,Bonour,,,156
2064,INVALID,Centres de loisirs Le Mans,,,262
3896,INVALID,carte interactive chalons-en-champagne,,,240
1981,INVALID,centres culturels tarbes,,,254
2262,INVALID,Activités culturelles Pontarlier,,,247
972,VALID,Un billet de train pour aller de Aurillac à Besançon,Aurillac,Besançon,33
301,VALID,Je pars en train de Louviers vers Agen,Louviers,Agen,71
669,VALID,Je dois me rendre de Avignon à Évreux,Avignon,Évreux,7
466,VALID,Y a-t-il un TGV direct Niort Saint-Dizier ?,Niort,Saint-Dizier,93
1514,VALID,Train direct sans correspondance Montbéliard Nantes,Montbéliard,Nantes,82
3013,INVALID,Ambassade à Romans-sur-Isère,,,184
3356,INVALID,Zones rurales Saint-Omer,,,243
1907,INVALID,transports locaux lunéville,,,273
943,VALID,Train rapide de Épernay à Bourgoin-Jallieu,Épernay,Bourgoin-Jallieu,46
806,VALID,Je veux voyager en train de Abbeville à Clisson,Abbeville,Clisson,43
2035,INVALID,j'habite actuellement à montivilliers,,,161
2589,INVALID,Statistiques météo Manosque,,,204
187,VALID,train rapide de lens à brest,Lens,Brest,46
1585,VALID,Y a-t-il des trains en semaine de Segré à Montpellier ?,Segré,Montpellier,74
3873,INVALID,langue parlee a niort,,,175
3132,INVALID,Office du tourisme Modane,,,205
447,VALID,Je dois me rendre à Montpellier depuis Boulogne-Billancourt en TGV,Boulogne-Billancourt,Montpellier,144
1970,INVALID,associations locales langres,,,236
3993,INVALID,Musee a visiter a Oyonnax,,,172
3380,INVALID,Hôpitaux à Châteaubriant,,,222
1855,INVALID,informations trafic montélimar,,,260
1991,INVALID,guide local chalon-sur-saône,,,269
3931,VALID,Je souhaite partir de Lisieux et arriver a Laon,Lisieux,Laon,81
2521,INVALID,Informations pratiques Saint-Omer,,,256
2032,INVALID,événements culturels châteaubriant,,,268
1622,VALID,Y a-t-il des trains en semaine de Amiens à Nanterre ?,Amiens,Nanterre,74
3998,VALID,Y a-t-il un train toutes les heures de Aix-les-Bains a Pontarlier ?,Aix-les-Bains,Pontarlier,89
1687,VALID,Quel est le meilleur train de Béziers à Montargis ?,Béziers,Montargis,44
3635,INVALID,Informations locales Saint-Quentin,,,241
1271,VALID,Quel train me conseillez-vous de Vernon à Beauvais ?,Vernon,Beauvais,53
4095,INVALID,Activites culturelles Lens,,,247
2158,INVALID,Centres culturels Meaux,,,254
3198,INVALID,J'habite à Bar-le-Duc,,,152
3583,INVALID,Entreprise connue à Châteaubriant,,,180
1235,VALID,Je pars en train de Dunkerque vers Montargis,Dunkerque,Montargis,71
532,VALID,Départ Saint-Quentin arrivée Quimper,Saint-Quentin,Quimper,15
1359,VALID,Quelle est la durée du trajet en train de Albi à Charleville-Mézières ?,Albi,Charleville-Mézières,31
2340,INVALID,Services publics Saint-Nazaire,,,234
1853,INVALID,parc célèbre à calais,,,203
1480,VALID,Je veux partir de Argenteuil à Segré en première classe,Argenteuil,Segré,142
3418,INVALID,Statistiques emploi Saint-Brieuc,,,225
1976,INVALID,carte de albert,,,169
3827,VALID,je prends le train de dijon a dole,Dijon,Dole,61
3186,INVALID,Population active Fougères,,,220
2797,INVALID,Population étudiante Cherbourg,,,193
4001,INVALID,Informations ggeneralees Renne,,,275
2699,INVALID,Moulins est magnifique en été,,,162
2075,INVALID,BBolbec est maagnifique en été,,,162
3669,INVALID,Plages proches de Nanterre,,,181
1537,VALID,Je veux comparer les horaires de train de Saumur à Challans,Saumur,Challans,94
2113,INVALID,Shopping à Créteil,,,182
2914,INVALID,Bibliothèèque à Lyon,,,212
1800,INVALID,quelle est la population de rouen ?,,,22
2408,INVALID,Quel temps fait-il à Vernon ?,,,151
1824,INVALID,statistiques économiques nice,,,272
341,VALID,Je dois me déplacer de Chaumont à Clermont-Ferrand en train,Chaumont,Clermont-Ferrand,65
3250,INVALID,Heure locale à Montargis,,,194
321,VALID,Prochain départ de Clermont-Ferrand pour Privas,Clermont-Ferrand,Privas,27
3871,INVALID,cout de la vie chinon,,,209
1317,VALID,Train rapide de Bourges à Pontarlier,Bourges,Pontarlier,46
1391,VALID,Billet de train Agen Tarbes pour aujourd'hui,Agen,Tarbes,40
499,VALID,Je dois aller de Grenoble à Belfort ce soir,Grenoble,Belfort,39
1724,VALID,Y a-t-il undépart en débuut de soirée de Gap pour Moulins ?,Gap,Moulins,85
3824,INVALID,hotel pas cher a digne-les-bains,,,170
2486,INVALID,Quartiers historiques Auray,,,227
2672,INVALID,Photos anciennes Yvetot,,,200
859,VALID,Train de fin de journée Tarbes vers Épinal,Tarbes,Épinal,147
2586,INVALID,Musééecélbr eà Saint-Denis,,,166
795,VALID,Y a-t-il un départ vers 14h de Clermont-Ferrand pour Nice ?,Clermont-Ferrand,Nice,117
173,VALID,je veux acheter un billet de train châteaubriant angoulême,Châteaubriant,Angoulême,83
1347,VALID,Tran quotdiien Boulogne-Billacnourt Annecy,Boulogne-Billancourt,Annecy,107
219,VALID,je veux un train avec prises électriques sens soissons,Sens,Soissons,146
1792,INVALID,activités sportives courbevoie,,,264
2338,INVALID,Spécialités culinaires Arles,,,187
942,VALID,Quelle est la durée du trajet en train de Toul à Albert ?,Toul,Albert,31
2301,INVALID,Actualités à Dieppe,,,178
1819,INVALID,j'habite à rouen,,,17
3362,INVALID,Carte de Verdun,,,169
3240,INVALID,Clubs sportifs Agen,,,215
2732,INVALID,Événements culturels Limoges,,,268
3339,INVALID,Carte historique Challans,,,210
2833,INVALID,Bonjour,,,21
2830,INVALID,Je vis à Vernon,,,168
1887,INVALID,je suis né à le havre,,,185
1704,VALID,Je souhaite réserver un train de Lunéville vers Orléans,Lunéville,Orléans,58
3778,VALID,je veux reserver une place dans le train aurillac annemasse,Aurillac,Annemasse,90
2342,INVALID,Transports locaux Colmar,,,273
2599,INVALID,Événements culturels Lorient,,,268
3482,INVALID,Bibliothèque à Montargis,,,212
2305,INVALID,Montivilliers ou Antibes pour les vacances ?,,,157
1028,VALID,Je veux voyager confortablement de Belfort vers Fécamp,Belfort,Fécamp,104
2500,INVALID,Statistiques économiques Cherbourg,,,272
3100,INVALID,Hôtel disponible à Avignon,,,163
222,VALID,je dois me rendre de saint-denis à belfort,Saint-Denis,Belfort,7
1127,VALID,Train avec wifi de Aubenas à Manosque,Aubenas,Manosque,111
2437,INVALID,Hôpitaux à Montpellier,,,222
536,VALID,Billet aller simple en train Agen Dinan,Agen,Dinan,70
2764,INVALID,Nantes est une belle ville,,,18
2820,INVALID,Université à Moulins,,,179
1685,VALID,Y a-t-il des trains en semaine de Le Puy-een-Velya à Bourg-en-Bersse ?,Le Puy-en-Velay,Bourg-en-Bresse,74
1002,VALID,Je veux le train de Saint-Denis à Chaumont le plus tôt possible,Saint-Denis,Chaumont,100
2443,INVALID,Je vis à Oyonnax,,,168
2169,INVALID,Carte adminsttrativ Tours,,,218
3888,INVALID,quartiers historriques  saint-omer,,,227
4065,INVALID,Informations trafic Tours,,,260
1625,VALID,Je veux un train avec prises électriques Moulins Arles,Moulins,Arles,146
185,VALID,je souhaite réserver un train de angoulême vers marseille,Angoulême,Marseille,58
455,VALID,Je souhaite réserver un train de Niort vers Cergy,Niort,Cergy,58
3970,VALID,Je veux vvoyager cofnrtablement de  Montbeliard vers Angers,Montbéliard,Angers,104
3354,INVALID,Zones rurales Courbevoie,,,243
698,VALID,Train direct sans correspondance Blois Montbéliard,Blois,Montbéliard,82
1822,INVALID,je travaille à vernon,,,165
4058,VALID,Y a-t-il un depart vers 14h de Vierzon pour Sens ?,Vierzon,Sens,117
1290,VALID,Je dois me rendre de Bourg-en-Bresse à Compiègne,Bourg-en-Bresse,Compiègne,7
3505,INVALID,Informations pratiques Privas,,,256
582,VALID,Je vexu le train dee Aix-en-PProvence à Nioort le lppus tôt pssible,Aix-en-Provence,Niort,100
407,VALID,Train de milieu d'après-midi Bastia Pau,Bastia,Pau,143
958,VALID,Je veux le train de Créteil à Vannes le plus tôt possible,Créteil,Vannes,100
1250,VALID,Je veux partir en milieu de soirée de Mulhouse pour Digne-les-Bains,Mulhouse,Digne-les-Bains,150
1735,VALID,Quel train me conseillez-vous de Chalon-sur-Saône à Évreux ?,Chalon-sur-Saône,Évreux,53
2141,INVALID,Cartographie Granville,,,237
256,VALID,je dois faire argenteuil bar-le-duc en train,Argenteuil,Bar-le-Duc,102
3592,INVALID,Restaurant à Angoulême,,,159
558,VALID,Je veux le prochain départ en train de Alençon pour Ancenis,Alençon,Ancenis,122
1259,VALID,Combien de temps dure le trajet en train de Saint-Nazaire à Arles ?,Saint-Nazaire,Arles,60
1140,VALID,Y a-t-il un train de nuit entre Lorient et Charleville-Mézières ?,Lorient,Charleville-Mézières,149
3795,INVALID,immobilier a lourdes,,,208
922,VALID,Train ave le moisde correspondacne sToul Thhonnon-le-sBains,Toul,Thonon-les-Bains,55
3965,VALID,Je dois me deplacer de Montbeliard a Privas en train,Montbéliard,Privas,65
2545,INVALID,Photo de Auxerre,,,177
2579,INVALID,Plan de ville Morlaix,,,206
2594,INVALID,Festival à Nancy,,,189
2985,INVALID,Bonjour,,,156
1809,INVALID,festival à biarritz,,,189
3067,INVALID,Festival à Montélimar,,,189
2165,INVALID,Calendrier événements Nantes,,,248
3916,VALID,Je dois me deplacer en train de Auxerre vers Calais mardi,Auxerre,Calais,120
1136,VALID,Je voudrais partir de Périgueux pour aller à Yvetot,Périgueux,Yvetot,9
620,VALID,Je veux le train de Bar-le-Duc à Bayonne le plus tôt possible,Bar-le-Duc,Bayonne,100
2217,INVALID,La distance entre Modane et Abbeville,,,276
3530,INVALID,Monument célèbre à Vannes,,,188
683,VALID,Je veux comparer les horaires de train de Fécamp à Colmar,Fécamp,Colmar,94
1631,VALID, Y at-ill des trains vers Montélima au départt de Sns ?,Sens,Montélimar,4
571,VALID,Y a-t-il un train avant 8h de Argenteuil à Bourgoin-Jallieu ?,Argenteuil,Bourgoin-Jallieu,103
3315,INVALID,Carte historique Saumur,,,210
2476,INVALID,Beauvais est magnifique en été,,,162
444,VALID,Je cherche un train Arles Lorient,Arles,Lorient,14
963,VALID,Je veux me rendre à Maubeuge depuis Montpellier par le train,Montpellier,Maubeuge,73
3219,INVALID,Histoire de Cannes,,,171
3305,INVALID,Zones rurales Béziers,,,243
2073,INVALID,Hôtel pas cher à Aix-les-Bains,,,170
801,VALID,Je cherche le meilleur horaire de train Roubaix Le Puy-en-Velay,Roubaix,Le Puy-en-Velay,86
2524,INVALID,Béziers est une belle ville,,,153
1604,VALID,Je voudrais connaître les horaires de train de Chambéry à Versailles,Chambéry,Versailles,67
1087,VALID,Procain départ de Lyon pou Reims,Lyon,Reims,27
1432,VALID,Je réserve un train de Auch à Saint-Denis ,Auch,Saint-Denis,26
1602,VALID,Quel train me conseillez-vous de Vendôe àà Lourdess ?,Vendôme,Lourdes,53
1377,VALID,Billet aller simple en train Paris Tarbes,Paris,Tarbes,70
2647,INVALID,Langue parlée à Bastia,,,175
2247,INVALID,CCarte historique Agoulême,,,210
2635,INVALID,Écoles à Angerrs,,,213
361,VALID,Y a-t-il un Ouigo de Charleville-Mézières vers Paris ?,Charleville-Mézières,Paris,109
3093,INVALID,Zones touristiques Nancy,,,219
1380,VALID,Train en fin d'après-midi Tours Nancy,Tours,Nancy,76
290,VALID,Train de Concarneau à Elbeuf cet après-midi,Concarneau,Elbeuf,59
351,VALID,Billet de train aller-retour Lorient Saumur,Lorient,Saumur,78
3416,INVALID,Carte scolaire Aubenas,,,230
2379,INVALID,Code postal Maubeuge,,,176
503,VALID,Y a-t-il un Ouigo de Montélimar vers Bordeaux ?,Montélimar,Bordeaux,109
1541,VALID,Je cherche un train pour demain de Limoges à Aurillac,Limoges,Aurillac,75
3656,INVALID,Offfice du tourisme Bolbec,,,205
4005,VALID,Prochain TGV de Sens pour Montelimar,Sens,Montélimar,95
1055,VALID,Y a-t-il un train vers midi de Pontivy à Nevers ?,Pontivy,Nevers,137
1630,VALID,Je pars en train de Lunéville vers  Colmarr ,Lunéville,Colmar,71
3893,VALID,je veux aller de etampes a cannes,Étampes,Cannes,1
703,VALID,Train avec peu de monde de Vernon à Mende,Vernon,Mende,97
24,VALID,quel train me conseillez-vous de étampes à strasbourg ?,Étampes,Strasbourg,53
492,VALID,Y a-t-il un train vers 10h de Louviers à Laon ?,Louviers,Laon,129
2273,INVALID,J'habite à Laon,,,152
3215,INVALID,Transports locaux Metz,,,273
3525,INVALID,Restaurant à Cambrai,,,25
3498,INVALID,Zones touristiques Albertville,,,249
4060,INVALID,Informations pratiques Segre,,,256
3285,INVALID,Meilleur moment pour visiter Charleville-Mézières,,,197
3674,INVALID,Zones vertes Chinon,,,224
1832,INVALID,photos anciennes nantes,,,200
30,VALID,train en milieu de journée lannion niort,Lannion,Niort,101
1769,VALID,Quels sont les horaires de train Florence Hazebrouck ?,Florence,Hazebrouck,8
2718,INVALID,Office postal Challans,,,221
3107,INVALID,Zones industrielles Louviers,,,231
1544,VALID,Je dois voyager de Albi à Auxerre vendredi,Albi,Auxerre,112
2321,INVALID,Office du tourisme Arles,,,205
1509,VALID,Tarin matial de Chinn vers Biarrizt,Chinon,Biarritz,115
1433,VALID,Y a-t-il un TER Bastia Angers ?,Bastia,Angers,68
2288,INVALID,Zones touristiques Mende,,,249
2449,INVALID,Toulon est magnifique en été,,,162
1529,VALID,Prochain départ de Modane pour Verdun,Modane,Verdun,27
1652,VALID,Je veux aller de Bolbec à Lyon,Bolbec,Lyon,1
3667,INVALID,Architecture de Metz,,,198
2117,INVALID,Bonjour,,,21
3209,INVALID,La distance entre Briançon et Créteil,,,276
950,VALID,Y a-t-il un train toutes les deux heures de Digne-les-Bains à Orléans ?,Digne-les-Bains,Orléans,145
2866,INVALID,Journaux locaux Bar-le-Duc,,,192
1435,VALID,Je veux réserver une place dans le train Lyon Berck,Lyon,Berck,90
2238,INVALID,Musée célèbre à Privas,,,166
2646,INVALID,Coût de la vie Fontainebleau,,,209
1220,VALID,Je veux prendre le train de Compiègne à Épinal,Compiègne,Épinal,28
1338,VALID,Je souhaite partir de Biarritz et arriver à Étampes,Biarritz,Étampes,81
2777,INVALID,Statistiques économiques Valenciennes,,,272
3564,INVALID,Carte postale Port-Boulet,,,196
3723,INVALID,zones touristiques challans,,,249
3207,INVALID,La distance  entre Sain-Ommer et Cherborug,,,276
1246,VALID,Y a-t-il un TER Évreux Fontenay-le-Comte ?,Évreux,Fontenay-le-Comte,68
266,VALID,Train avec peu de correspondances de Modane vers Béziers,Modane,Béziers,127
3077,INVALID,Activités sportives Pau,,,264
2189,INVALID,Spécialités culinaires Metz,,,187
1864,INVALID,la distance entre bourgoin-jallieu et montélimar,,,20
2901,INVALID,Je vis à Étampes,,,168
2375,INVALID,Guide étudiant Bourges,,,201
2452,INVALID,Langue parlée à Chaumont,,,175
3689,INVALID,meilleur moment pour visiter chateaubriant,,,197
1298,VALID,Je souaite rpendre le train de Compiègne pouur Melun ,Compiègne,Melun,32
2564,INVALID,Zones vertes Chambéry,,,224
263,VALID,train express de port-boulet vers angers,Port-Boulet,Angers,139
3465,INVALID,Guide pratique Montbéliard,,,229
1243,VALID,Je veux aller de Calais à Nanterre,Calais,Nanterre,1
3410,INVALID,Statistiques économiques Chartres,,,272
2380,INVALID,Activités nocturnes Périgueux,,,255
1091,VALID,Je vais de Saint-Dizier à Épinal en train,Saint-Dizier,Épinal,52
207,VALID,je cherche un train pour la semaine prochaine de renobel à mulhose,Grenoble,Mulhouse,106
2470,INVALID,Statistiques locales Cannes,,,261
83,VALID,je veux aller de saint-nazaire à beauvais,Saint-Nazaire,Beauvais,1
1823,INVALID,plan de ville évreux,,,206
2538,INVALID,Le maire de Courbevoie,,,24
4046,VALID,Y a-t-il un train vers 10h de Saint-Denis a Amiens ?,Saint-Denis,Amiens,129
2233,INVALID,Centres de loisirs Albert,,,262
772,VALID,Je veux réserver pour le train de Bolbec vers Vienne,Bolbec,Vienne,130
1066,VALID,Train avec restauration de Évreux à Beauvais,Évreux,Beauvais,135
3282,INVALID,Bonjour,,,21
2884,INVALID,Université à Port-Boulet,,,179
3102,INVALID,Guide urbain Pontivy,,,253
2871,INVALID,Calendrier événements Lannion,,,248
1165,VALID,Je pars de Besançon direction Brest,Besançon,Brest,12
1188,VALID,Y a-t-il un train toutes les deux heures de Nîmes à Saint-Étienne ?,Nîmes,Saint-Étienne,145
3902,INVALID,Histoire de Cergy,,,171
522,VALID,Je souhaite prendre le train de Évry pour Amiens,Évry,Amiens,32
2306,INVALID,Concert prévu à Port-Boulet,,,174
851,VALID,Y a-t-il un départ en début de soirée de Biarritz pour Saint-Dizier ?,Biarritz,Saint-Dizier,85
3994,INVALID,Monument celebre a Saint-Dizier,,,188
3492,INVALID,Guide touristique Lisieux,,,183
2145,INVALID,sEpaces verts Nevers,,,239
1498,VALID,Y a-t-il un train vers midi de Loches à Vierzon ?,Loches,Vierzon,137
645,VALID,Train de fin de journée Bayonne vers Besançon,Bayonne,Besançon,147
4068,VALID,Train quotidien Saint-Malo Bourges,Saint-Malo,Bourges,107
2203,INVALID,Quaartier sûr à Lyon,,,190
2794,INVALID,Hôpitaux à Berck,,,222
2448,INVALID,Population étudiante Béthune,,,193
2473,INVALID,Je travaille à Ancenis,,,165
630,VALID,Je veux aller de Villerbanne à Montrueil,Villeurbanne,Montreuil,1
3311,INVALID,Offres d'emploi Dunkerque,,,246
2303,INVALID,Université à Douai,,,179
598,VALID,Train express de Saint-Brieuc vers Annemasse,Saint-Brieuc,Annemasse,139
2859,INVALID,Carte historique Châteaubriant,,,210
1581,VALID,Y a-t-il un train tôt le matin de Les Sables-d'Olonne vers Pontarlier ?,Les Sables-d'Olonne,Pontarlier,62
2703,INVALID,Zones industrielles Thonon-les-Bains,,,231
2354,INVALID,Journaux locaux Strasbourg,,,192
2187,INVALID,Carte touristique de Bourges,,,164
652,VALID,Je veux voyager confortablement de Charleville-Mézières vers Nancy,Charleville-Mézières,Nancy,104
3947,INVALID,Photos anciennes Creteil,,,200
1814,INVALID,cartographie châteaubriant,,,237
3119,INVALID,Hôpitaux à Ancenis,,,222
2039,INVALID,statistiques locales arras,,,261
2912,INVALID,Écoles à Tarbes,,,213
3133,INVALID,Quelle est la population de Lille ?,,,155
3385,INVALID,Office du touurisme Fougères,,,205
2139,INVALID,Le maire de Paris,,,24
2419,INVALID,Statistiques météo Metz,,,204
3793,INVALID,services municipaux orange,,,259
119,VALID,je dois me déplacer de amiens à saint-quentin en train,Amiens,Saint-Quentin,65
747,VALID,Je pars demain de Annemasse vers Vierzon,Annemasse,Vierzon,37
2060,INVALID,Économie de Pontivy,,,199
1460,VALID,Je cherche un train pour la semaine prochaine de Vienne à Sens,Vienne,Sens,106
2668,INVALID,Quartiers de Antibes,,,173
2466,INVALID,Transports locaux Clermont-Ferrand,,,273
2185,INVALID,Carte historique Chaumoont,,,210
2743,INVALID,Agenda culturel Toulouse,,,233
3587,INVALID,Code postal Dunkerque,,,176
2887,INVALID,Carte générale Saint-Omer,,,257
2921,INVALID,Je travaille à Maubeuge,,,165
2602,INVALID,Activités sportives Toulon,,,264
440,VALID,Train rapide de Strasbourg à Vernon,Strasbourg,Vernon,46
537,VALID,Je dois aller à Digne-les-Bains en partant de Langres en train,Langres,Digne-les-Bains,128
1850,INVALID,carte météo yvetot,,,191
1046,VALID,Je planifie un voyage en train de Annemasse vers Agen,Annemasse,Agen,49
1420,VALID,Je veux un train rapide de Dunkerque à Toul,Dunkerque,Toul,35
1065,VALID,Je dois voyager de Douai à Quimper vendredi,Douai,Quimper,112
3905,INVALID,Carte interactive Berck,,,240
2815,INVALID,Guide pratique Boulogne-sur-Mer,,,229
397,VALID,Je veux réserver pour le train de Challans vers Dijon,Challans,Dijon,130
1656,VALID,Je vais de Le Havre à Bar-le-Duc en train,Le Havre,Bar-le-Duc,52
1815,INVALID,concert prévu à lille,,,174
3294,INVALID,Caret des routes Chambéry,,,223
317,VALID,Quel train prendre pour aller de Valenciennes à Compiègne ?,Valenciennes,Compiègne,84
2483,INVALID,Informations locales Carcassonne,,,241
3997,VALID,Train rapide de Antibes a Besancon,Antibes,Besançon,46
3501,INVALID,Zones touristiques Angers,,,219
3469,INVALID,Cartographie Moulins,,,237
3772,INVALID,ecoles a laon,,,213
4026,INVALID,Informations locales Modane,,,241
3464,INVALID,Carte intractive Buologne-Billanocutr,,,240
3662,INVALID,Économie de Perpignan,,,199
1871,INVALID,photo de lons-le-saunier,,,177
111,VALID,train en milieu de journée chalon-sur-saône meaux,Chalon-sur-Saône,Meaux,101
2171,INVALID,Centres médicaux Villeurbanne,,,242
77,VALID,train avec le moins de correspondances fontainebleau lyon,Fontainebleau,Lyon,55
1591,VALID,Y a-t-il un Ouigo de Strasbourg vers Nîmes ?,Strasbourg,Nîmes,109
820,VALID,Train régional de Toulouse à Elbeuf,Toulouse,Elbeuf,87
3722,VALID,je cherche le train le moins cher de luneville a abbeville,Lunéville,Abbeville,54
2239,INVALID,Entreprise conne à Lunéville,,,180
2762,INVALID,Guide urbain Fécamp,,,253
3053,INVALID, Pan d eville Aubenas,,,206
3196,INVALID,Informations générales Alençon,,,275
1411,VALID,Comment me rendre à Nîmes depuis Concarneau ?,Concarneau,Nîmes,3
2164,INVALID,Carte touristique de Chion,,,164
2485,INVALID,Statistiques emploi Aix-les-Bains,,,225
1565,VALID,Train de milieu d'après-midi Belfort Niort,Belfort,Niort,143
2781,INVALID,Tarnsport urbain Ajaccio,,,258
539,VALID,Y a-t-il un train dans l'heure de Romans-sur-Isère vers Vitry-le-François ?,Romans-sur-Isère,Vitry-le-François,80
3939,INVALID,Quartiers de Chalons-en-Champagne,,,173
2858,INVALID,Lnaguue parlée à Évreux,,,175
3529,INVALID,Population active Meaux,,,220
1428,VALID,Billet de train aller-retour Créteil Romans-sur-Isère,Créteil,Romans-sur-Isère,78
3578,INVALID,Informations locales Châteaubriant,,,241
3071,INVALID,Parc célèbre à Dole,,,203
793,VALID,Je dois prendre un train de Lorient à Moulins lundi,Lorient,Moulins,96
1775,INVALID,marché local pontoise,,,202
3199,INVALID,Mon ami vit à Cergy et moi à Amiens,,,19
3898,INVALID,quelle heure est-il a albert ?,,,160
2309,INVALID,Carte de Créteil,,,169
409,VALID,Billet de train Belfort Thonon-les-Bains pour aujourd'hui,Belfort,Thonon-les-Bains,40
2632,INVALID,Espaces verts Brest,,,239
1441,VALID,Combien de temps dure le trajet en train de Caen à Laval ?,Caen,Laval,60
3227,INVALID,Angoulême ou Metz pour les vacances ?,,,23
3139,INVALID,Carte détaillée Bastia,,,265
1580,VALID,Train de milieu d'après-midi Limoges Albertville,Limoges,Albertville,143
184,VALID,un billet pour le train lyon créteil,Lyon,Créteil,51
2067,INVALID,Cinéma à Roubaix,,,216
1277,VALID,Je dois prendre un train de Abbeville à Poitiers lundi,Abbeville,Poitiers,96
2081,INVALID,Saint-Nazaire est une belle ville,,,18
3569,INVALID,Coût de la vie Rennes,,,209
3181,INVALID,Carte météo Angers,,,251
3441,INVALID,Carte postale Vitré,,,196
763,VALID,Train pour Morlaix au départ de Lunéville,Lunéville,Morlaix,91
1425,VALID,Je veux partir maintenant de Niort pour Vesoul,Niort,Vesoul,56
3821,VALID,train de debut de soiree beziers cergy,Béziers,Cergy,123
2297,INVALID,Zones commerciales Mâcon,,,263
2927,INVALID,Transport urbain Albi,,,258
3880,VALID,je veux aller de concarneau a amboise,Concarneau,Amboise,1
3780,VALID,je vais de annemasse a cherbourg en train,Annemasse,Cherbourg,52
3383,INVALID,Ambassade à Oyonnax,,,184
268,VALID,Je voudrais aller de Lisieux à Albi en TGV,Lisieux,Albi,47
840,VALID,Train matinal de Auch vers Lille,Auch,Lille,115
3052,INVALID,Quartiers de Chaumont,,,173
781,VALID,Je dois aller de Gap à Chambéry ce soir,Gap,Chambéry,39
167,VALID,y a-t-il un ouigo de lisieux vers albi ?,Lisieux,Albi,109
1182,VALID,Je veux comparer les horaires de train de Belfort à Le Mans,Belfort,Le Mans,94
599,VALID,Je dois aller de Colmar à La Rochelle ce soir,Colmar,La Rochelle,39
1742,VALID,Train de fin de journée Pontarlier vers La Rochelle,Pontarlier,La Rochelle,147
3249,INVALID,Transport urbain Fécamp,,,258
2224,INVALID,Montauban est une belle ville,,,153
